#Orgánica,,Programa,,Subconcepto,,Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Presupuesto inicial (Proyecto Ppto.)
420,EUSKERA ETA HEZKUNTZA,3261,HEZKUNTZAKO ZERBITZU OSAGARRIAK,48199,BESTE TRANSFERENTZIA ARRUNT BATZUK IRABAZI ASMORIK GABEKO ERAKUNDEETARA,420,3,4,208750
420,EUSKERA ETA HEZKUNTZA,3271,HERRITARREN BIZIKIDETZA SUSTATZEA,22751,HEZKUNTZA ZERBITZUAK,420,3,2,17000
420,EUSKERA ETA HEZKUNTZA,3351,EUSKARA,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,420,3,1,205374
420,EUSKERA ETA HEZKUNTZA,3351,EUSKARA,12101,LANTOKI OSAGARRIA,420,3,1,84004
420,EUSKERA ETA HEZKUNTZA,3351,EUSKARA,12102,OSAGARRI BEREZIA,420,3,1,218148
420,EUSKERA ETA HEZKUNTZA,3351,EUSKARA,12103,PRODUKTIBITATE OSAGARRIA,420,3,1,15036
420,EUSKERA ETA HEZKUNTZA,3351,EUSKARA,16001,GIZARTE SEGURANTZA,420,3,1,125947
420,EUSKERA ETA HEZKUNTZA,3351,EUSKARA,16004,ELKARKIDETZAKO KUOTAK,420,3,1,10266
420,EUSKERA ETA HEZKUNTZA,3351,EUSKARA,16201,FUNTZIONARIOEN ETA LAN-KONTRATUKOAK EZ DIRENEN PRESTAKUNTZA,420,3,1,71000
420,EUSKERA ETA HEZKUNTZA,3351,EUSKARA,20101,ERAIKINEN ETA BESTELAKO ERAIKUNTZEN ERRENTAMENDUA,420,3,2,12000
420,EUSKERA ETA HEZKUNTZA,3351,EUSKARA,22199,BESTELAKO HORNIDURAK,420,3,2,3800
420,EUSKERA ETA HEZKUNTZA,3351,EUSKARA,22601,KANONAK,420,3,2,1000
420,EUSKERA ETA HEZKUNTZA,3351,EUSKARA,22603,PUBLIZITATEA ETA PROPAGANDA,420,3,2,103400
420,EUSKERA ETA HEZKUNTZA,3351,EUSKARA,22605,BILERAK ETA BATZARRAK,420,3,2,2000
420,EUSKERA ETA HEZKUNTZA,3351,EUSKARA,22699,BESTELAKO GASTUAK,420,3,2,5400
420,EUSKERA ETA HEZKUNTZA,3351,EUSKARA,22704,GIZARTE ETA KULTUR ARLOKO KONTRATUAK,420,3,2,358965
420,EUSKERA ETA HEZKUNTZA,3351,EUSKARA,22707,AZTERLAN ETA LAN TEKNIKOAK,420,3,2,123885
420,EUSKERA ETA HEZKUNTZA,3351,EUSKARA,22712,ZERBITZU INFORMATIKOAK,420,3,2,19100
420,EUSKERA ETA HEZKUNTZA,3351,EUSKARA,22720,ITZULPEN ETA INTERPRETARITZA ZERBITZUAK,420,3,2,55400
420,EUSKERA ETA HEZKUNTZA,3351,EUSKARA,23001,"BIDAI SARIAK, PERTSONALAREN GARRAIOA ETA LOKOMOZIOA",420,3,2,300
420,EUSKERA ETA HEZKUNTZA,3351,EUSKARA,48099,BESTE TRANSFERENTZIA ARRUNT BATZUK FAMILIEI,420,3,4,164900
420,EUSKERA ETA HEZKUNTZA,3351,EUSKARA,48199,BESTE TRANSFERENTZIA ARRUNT BATZUK IRABAZI ASMORIK GABEKO ERAKUNDEETARA,420,3,4,595650
420,EUSKERA ETA HEZKUNTZA,9121,UDAL GOBERNUARI LAGUNTZEA,10001,GOI KARGUEN OINARRIZKO SOLDATAK ETA BESTELAKO LANSARIAK,420,9,1,76391
420,EUSKERA ETA HEZKUNTZA,9121,UDAL GOBERNUARI LAGUNTZEA,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,420,9,1,15800
420,EUSKERA ETA HEZKUNTZA,9121,UDAL GOBERNUARI LAGUNTZEA,12101,LANTOKI OSAGARRIA,420,9,1,5632
420,EUSKERA ETA HEZKUNTZA,9121,UDAL GOBERNUARI LAGUNTZEA,12102,OSAGARRI BEREZIA,420,9,1,24761
420,EUSKERA ETA HEZKUNTZA,9121,UDAL GOBERNUARI LAGUNTZEA,12103,PRODUKTIBITATE OSAGARRIA,420,9,1,2410
420,EUSKERA ETA HEZKUNTZA,9121,UDAL GOBERNUARI LAGUNTZEA,16001,GIZARTE SEGURANTZA,420,9,1,25254
420,EUSKERA ETA HEZKUNTZA,9121,UDAL GOBERNUARI LAGUNTZEA,16004,ELKARKIDETZAKO KUOTAK,420,9,1,1144
430,GAZTERIA ETA KIROLA,2318,GAZTEENTZAKO ETA UMEENTZAKO ZERBITZUAK ETA SUSTAPENA,10001,GOI KARGUEN OINARRIZKO SOLDATAK ETA BESTELAKO LANSARIAK,430,2,1,70685
430,GAZTERIA ETA KIROLA,2318,GAZTEENTZAKO ETA UMEENTZAKO ZERBITZUAK ETA SUSTAPENA,11001,KABINETEETAKO ALDI BAT. PERTSONALAREN OINARRIZKO SOLDATAK ETA BESTE LANSARIAK,430,2,1,79201
430,GAZTERIA ETA KIROLA,2318,GAZTEENTZAKO ETA UMEENTZAKO ZERBITZUAK ETA SUSTAPENA,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,430,2,1,214517
430,GAZTERIA ETA KIROLA,2318,GAZTEENTZAKO ETA UMEENTZAKO ZERBITZUAK ETA SUSTAPENA,12101,LANTOKI OSAGARRIA,430,2,1,98297
430,GAZTERIA ETA KIROLA,2318,GAZTEENTZAKO ETA UMEENTZAKO ZERBITZUAK ETA SUSTAPENA,12102,OSAGARRI BEREZIA,430,2,1,271203
430,GAZTERIA ETA KIROLA,2318,GAZTEENTZAKO ETA UMEENTZAKO ZERBITZUAK ETA SUSTAPENA,12103,PRODUKTIBITATE OSAGARRIA,430,2,1,31823
430,GAZTERIA ETA KIROLA,2318,GAZTEENTZAKO ETA UMEENTZAKO ZERBITZUAK ETA SUSTAPENA,16001,GIZARTE SEGURANTZA,430,2,1,165475
430,GAZTERIA ETA KIROLA,2318,GAZTEENTZAKO ETA UMEENTZAKO ZERBITZUAK ETA SUSTAPENA,16004,ELKARKIDETZAKO KUOTAK,430,2,1,7099
430,GAZTERIA ETA KIROLA,2318,GAZTEENTZAKO ETA UMEENTZAKO ZERBITZUAK ETA SUSTAPENA,20901,BESTELAKO IBILGETU MATERIALAREN ERRENTAMENDUA,430,2,2,3743
430,GAZTERIA ETA KIROLA,2318,GAZTEENTZAKO ETA UMEENTZAKO ZERBITZUAK ETA SUSTAPENA,21901,BESTELAKO IBILGETU MATERIALAREN IRAUNARAZPENA,430,2,2,10632
430,GAZTERIA ETA KIROLA,2318,GAZTEENTZAKO ETA UMEENTZAKO ZERBITZUAK ETA SUSTAPENA,22199,BESTELAKO HORNIDURAK,430,2,2,1140
430,GAZTERIA ETA KIROLA,2318,GAZTEENTZAKO ETA UMEENTZAKO ZERBITZUAK ETA SUSTAPENA,22301,GARRAIOAK,430,2,2,1100
430,GAZTERIA ETA KIROLA,2318,GAZTEENTZAKO ETA UMEENTZAKO ZERBITZUAK ETA SUSTAPENA,22601,KANONAK,430,2,2,3100
430,GAZTERIA ETA KIROLA,2318,GAZTEENTZAKO ETA UMEENTZAKO ZERBITZUAK ETA SUSTAPENA,22603,PUBLIZITATEA ETA PROPAGANDA,430,2,2,57264
430,GAZTERIA ETA KIROLA,2318,GAZTEENTZAKO ETA UMEENTZAKO ZERBITZUAK ETA SUSTAPENA,22605,BILERAK ETA BATZARRAK,430,2,2,20000
430,GAZTERIA ETA KIROLA,2318,GAZTEENTZAKO ETA UMEENTZAKO ZERBITZUAK ETA SUSTAPENA,22699,BESTELAKO GASTUAK,430,2,2,26900
430,GAZTERIA ETA KIROLA,2318,GAZTEENTZAKO ETA UMEENTZAKO ZERBITZUAK ETA SUSTAPENA,22707,AZTERLAN ETA LAN TEKNIKOAK,430,2,2,8043
430,GAZTERIA ETA KIROLA,2318,GAZTEENTZAKO ETA UMEENTZAKO ZERBITZUAK ETA SUSTAPENA,22712,ZERBITZU INFORMATIKOAK,430,2,2,40000
430,GAZTERIA ETA KIROLA,2318,GAZTEENTZAKO ETA UMEENTZAKO ZERBITZUAK ETA SUSTAPENA,22717,BIDAI AGENTZIETAKO ZERBITZUAK,430,2,2,1177
430,GAZTERIA ETA KIROLA,2318,GAZTEENTZAKO ETA UMEENTZAKO ZERBITZUAK ETA SUSTAPENA,22720,ITZULPEN ETA INTERPRETARITZA ZERBITZUAK,430,2,2,6811
430,GAZTERIA ETA KIROLA,2318,GAZTEENTZAKO ETA UMEENTZAKO ZERBITZUAK ETA SUSTAPENA,22753,HAURTZAROENTZAKO ETA GAZTEENTZAKO ZERBITZUAK,430,2,2,1356043
430,GAZTERIA ETA KIROLA,2318,GAZTEENTZAKO ETA UMEENTZAKO ZERBITZUAK ETA SUSTAPENA,22754,PRESTAKUNTZA ETA IKASKETA ZERBITZUAK,430,2,2,347
430,GAZTERIA ETA KIROLA,2318,GAZTEENTZAKO ETA UMEENTZAKO ZERBITZUAK ETA SUSTAPENA,23001,"BIDAI SARIAK, PERTSONALAREN GARRAIOA ETA LOKOMOZIOA",430,2,2,2000
430,GAZTERIA ETA KIROLA,2318,GAZTEENTZAKO ETA UMEENTZAKO ZERBITZUAK ETA SUSTAPENA,48099,BESTE TRANSFERENTZIA ARRUNT BATZUK FAMILIEI,430,2,4,40000
430,GAZTERIA ETA KIROLA,2318,GAZTEENTZAKO ETA UMEENTZAKO ZERBITZUAK ETA SUSTAPENA,48199,BESTE TRANSFERENTZIA ARRUNT BATZUK IRABAZI ASMORIK GABEKO ERAKUNDEETARA,430,2,4,404500
430,GAZTERIA ETA KIROLA,3401,KIROLAREN ARLOKO ZERBITZU OROKORRAK,43311,TRANSFERENTZIA ARRUNTAK BILBAO KIROLAK SA-RA,430,3,4,6350000
430,GAZTERIA ETA KIROLA,3411,KIROLA SUSTATZEA ETA BULTZATZEA,43103,BILBAO KIROLAK TEARENTZAKO TRANSFERENTZIA ARRUNTAK,430,3,4,562300
430,GAZTERIA ETA KIROLA,3421,KIROL INSTALAZIOAK,73311,KAPITAL TRANSFERENTZIAK BILBAO KIROLAK SA-RI,430,3,7,5512400
510,HERRITARREN SEGURTASUN,1301,SEGURTASUNAREN ZERBITZU OROKORRAK,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,510,1,1,96471
510,HERRITARREN SEGURTASUN,1301,SEGURTASUNAREN ZERBITZU OROKORRAK,12101,LANTOKI OSAGARRIA,510,1,1,45525
510,HERRITARREN SEGURTASUN,1301,SEGURTASUNAREN ZERBITZU OROKORRAK,12102,OSAGARRI BEREZIA,510,1,1,123727
510,HERRITARREN SEGURTASUN,1301,SEGURTASUNAREN ZERBITZU OROKORRAK,12103,PRODUKTIBITATE OSAGARRIA,510,1,1,12738
510,HERRITARREN SEGURTASUN,1301,SEGURTASUNAREN ZERBITZU OROKORRAK,16001,GIZARTE SEGURANTZA,510,1,1,46831
510,HERRITARREN SEGURTASUN,1301,SEGURTASUNAREN ZERBITZU OROKORRAK,16004,ELKARKIDETZAKO KUOTAK,510,1,1,6206
510,HERRITARREN SEGURTASUN,1301,SEGURTASUNAREN ZERBITZU OROKORRAK,16201,FUNTZIONARIOEN ETA LAN-KONTRATUKOAK EZ DIRENEN PRESTAKUNTZA,510,1,1,14218
510,HERRITARREN SEGURTASUN,1301,SEGURTASUNAREN ZERBITZU OROKORRAK,21001,AZPIEGITUREN ETA ONDASUN NATURALEN IRAUNARAZPENA,510,1,2,11000
510,HERRITARREN SEGURTASUN,1301,SEGURTASUNAREN ZERBITZU OROKORRAK,21101,ERAIKINEN ETA BESTELAKO ERAIKUNTZEN IRAUNARAZPENA,510,1,2,34627
510,HERRITARREN SEGURTASUN,1301,SEGURTASUNAREN ZERBITZU OROKORRAK,21301,GARRAIO MATERIALEN IRAUNARAZPENA,510,1,2,84000
510,HERRITARREN SEGURTASUN,1301,SEGURTASUNAREN ZERBITZU OROKORRAK,21401,ALTZARIEN ETA TRESNEN IRAUNARAZPENA,510,1,2,500
510,HERRITARREN SEGURTASUN,1301,SEGURTASUNAREN ZERBITZU OROKORRAK,21501,INFORMAZIO PROZESUETARAKO EKIPAMENDUEN KONTSERBAZIOA,510,1,2,1000
510,HERRITARREN SEGURTASUN,1301,SEGURTASUNAREN ZERBITZU OROKORRAK,21901,BESTELAKO IBILGETU MATERIALAREN IRAUNARAZPENA,510,1,2,107783
510,HERRITARREN SEGURTASUN,1301,SEGURTASUNAREN ZERBITZU OROKORRAK,22001,BULEGO-MATERIAL ARRUNT INBENTARIAEZINA,510,1,2,200
510,HERRITARREN SEGURTASUN,1301,SEGURTASUNAREN ZERBITZU OROKORRAK,22003,MATERIAL INFORMATIKO INBENTARIAEZINA,510,1,2,17321
510,HERRITARREN SEGURTASUN,1301,SEGURTASUNAREN ZERBITZU OROKORRAK,22301,GARRAIOAK,510,1,2,1000
510,HERRITARREN SEGURTASUN,1301,SEGURTASUNAREN ZERBITZU OROKORRAK,22402,IBILGAILUEN ASEGURUAK,510,1,2,5300
510,HERRITARREN SEGURTASUN,1301,SEGURTASUNAREN ZERBITZU OROKORRAK,22504,ESTATUAREN TRIBUTUAK,510,1,2,7500
510,HERRITARREN SEGURTASUN,1301,SEGURTASUNAREN ZERBITZU OROKORRAK,22602,PROTOKOLO ETA ORDEZKARITZAKO ARRETA,510,1,2,3000
510,HERRITARREN SEGURTASUN,1301,SEGURTASUNAREN ZERBITZU OROKORRAK,22604,GASTU JURIDIKOAK,510,1,2,12000
510,HERRITARREN SEGURTASUN,1301,SEGURTASUNAREN ZERBITZU OROKORRAK,22605,BILERAK ETA BATZARRAK,510,1,2,500
510,HERRITARREN SEGURTASUN,1301,SEGURTASUNAREN ZERBITZU OROKORRAK,22610,KALTE-ORDAINAK,510,1,2,2000
510,HERRITARREN SEGURTASUN,1301,SEGURTASUNAREN ZERBITZU OROKORRAK,22699,BESTELAKO GASTUAK,510,1,2,24000
510,HERRITARREN SEGURTASUN,1301,SEGURTASUNAREN ZERBITZU OROKORRAK,22707,AZTERLAN ETA LAN TEKNIKOAK,510,1,2,78019
510,HERRITARREN SEGURTASUN,1301,SEGURTASUNAREN ZERBITZU OROKORRAK,22712,ZERBITZU INFORMATIKOAK,510,1,2,399314
510,HERRITARREN SEGURTASUN,1301,SEGURTASUNAREN ZERBITZU OROKORRAK,22716,HERRITARRENTZAKO INFORMAZIO-ZERBITZUAK,510,1,2,187032
510,HERRITARREN SEGURTASUN,1301,SEGURTASUNAREN ZERBITZU OROKORRAK,62201,ZERBITZU PUBLIKORAKO ERAIKINAK ETA BESTE ERAIKUNTZA BATZUK,510,1,6,121790
510,HERRITARREN SEGURTASUN,1301,SEGURTASUNAREN ZERBITZU OROKORRAK,64409,APLICACIONES INFORMÁTICAS (TALDEKO ERAKUNDEAK),510,1,6,363000
510,HERRITARREN SEGURTASUN,1302,BABES ZIBILAREN ZERBITZU OROKORRAK,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,510,1,1,121755
510,HERRITARREN SEGURTASUN,1302,BABES ZIBILAREN ZERBITZU OROKORRAK,12101,LANTOKI OSAGARRIA,510,1,1,52748
510,HERRITARREN SEGURTASUN,1302,BABES ZIBILAREN ZERBITZU OROKORRAK,12102,OSAGARRI BEREZIA,510,1,1,147990
510,HERRITARREN SEGURTASUN,1302,BABES ZIBILAREN ZERBITZU OROKORRAK,12103,PRODUKTIBITATE OSAGARRIA,510,1,1,18058
510,HERRITARREN SEGURTASUN,1302,BABES ZIBILAREN ZERBITZU OROKORRAK,16001,GIZARTE SEGURANTZA,510,1,1,76101
510,HERRITARREN SEGURTASUN,1302,BABES ZIBILAREN ZERBITZU OROKORRAK,16004,ELKARKIDETZAKO KUOTAK,510,1,1,6367
510,HERRITARREN SEGURTASUN,1302,BABES ZIBILAREN ZERBITZU OROKORRAK,16201,FUNTZIONARIOEN ETA LAN-KONTRATUKOAK EZ DIRENEN PRESTAKUNTZA,510,1,1,32000
510,HERRITARREN SEGURTASUN,1302,BABES ZIBILAREN ZERBITZU OROKORRAK,20901,BESTELAKO IBILGETU MATERIALAREN ERRENTAMENDUA,510,1,2,500
510,HERRITARREN SEGURTASUN,1302,BABES ZIBILAREN ZERBITZU OROKORRAK,22199,BESTELAKO HORNIDURAK,510,1,2,12000
510,HERRITARREN SEGURTASUN,1302,BABES ZIBILAREN ZERBITZU OROKORRAK,22408,ERANTZUKIZUN ZIBILEKO ASEGURUAK,510,1,2,150
510,HERRITARREN SEGURTASUN,1302,BABES ZIBILAREN ZERBITZU OROKORRAK,22602,PROTOKOLO ETA ORDEZKARITZAKO ARRETA,510,1,2,1000
510,HERRITARREN SEGURTASUN,1302,BABES ZIBILAREN ZERBITZU OROKORRAK,22603,PUBLIZITATEA ETA PROPAGANDA,510,1,2,1500
510,HERRITARREN SEGURTASUN,1302,BABES ZIBILAREN ZERBITZU OROKORRAK,22610,KALTE-ORDAINAK,510,1,2,1500
510,HERRITARREN SEGURTASUN,1302,BABES ZIBILAREN ZERBITZU OROKORRAK,22699,BESTELAKO GASTUAK,510,1,2,14000
510,HERRITARREN SEGURTASUN,1302,BABES ZIBILAREN ZERBITZU OROKORRAK,22701,"GARBIKETA, DESINFEKZIO ETA ZABOR-BILKETA",510,1,2,500
510,HERRITARREN SEGURTASUN,1302,BABES ZIBILAREN ZERBITZU OROKORRAK,22717,BIDAI AGENTZIETAKO ZERBITZUAK,510,1,2,3000
510,HERRITARREN SEGURTASUN,1302,BABES ZIBILAREN ZERBITZU OROKORRAK,22721,GARBIKETA ZERBITZUAK,510,1,2,3000
510,HERRITARREN SEGURTASUN,1302,BABES ZIBILAREN ZERBITZU OROKORRAK,23001,"BIDAI SARIAK, PERTSONALAREN GARRAIOA ETA LOKOMOZIOA",510,1,2,2000
510,HERRITARREN SEGURTASUN,1302,BABES ZIBILAREN ZERBITZU OROKORRAK,23999,BESTELAKO KALTE-ORDAINAK,510,1,2,500
510,HERRITARREN SEGURTASUN,1302,BABES ZIBILAREN ZERBITZU OROKORRAK,62599,ZERBITZU PUBLIKORAKO BESTE TRESNA BATZUK,510,1,6,18000
510,HERRITARREN SEGURTASUN,1302,BABES ZIBILAREN ZERBITZU OROKORRAK,62601,ZERBITZU PUBLIKORAKO INFORMAZIOA PROZESATZEKO EKIPOAK,510,1,6,12000
510,HERRITARREN SEGURTASUN,1302,BABES ZIBILAREN ZERBITZU OROKORRAK,64401,APLIKAZIO INFORMATIKOAK,510,1,6,40000
510,HERRITARREN SEGURTASUN,1321,HERRITARREN SEGURTASUNA,10001,GOI KARGUEN OINARRIZKO SOLDATAK ETA BESTELAKO LANSARIAK,510,1,1,91972
510,HERRITARREN SEGURTASUN,1321,HERRITARREN SEGURTASUNA,11001,KABINETEETAKO ALDI BAT. PERTSONALAREN OINARRIZKO SOLDATAK ETA BESTE LANSARIAK,510,1,1,178817
510,HERRITARREN SEGURTASUN,1321,HERRITARREN SEGURTASUNA,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,510,1,1,11166060
510,HERRITARREN SEGURTASUN,1321,HERRITARREN SEGURTASUNA,12101,LANTOKI OSAGARRIA,510,1,1,3978160
510,HERRITARREN SEGURTASUN,1321,HERRITARREN SEGURTASUNA,12102,OSAGARRI BEREZIA,510,1,1,18492274
510,HERRITARREN SEGURTASUN,1321,HERRITARREN SEGURTASUNA,12103,PRODUKTIBITATE OSAGARRIA,510,1,1,1558130
510,HERRITARREN SEGURTASUN,1321,HERRITARREN SEGURTASUNA,12104,HABOROKINAK,510,1,1,320854
510,HERRITARREN SEGURTASUN,1321,HERRITARREN SEGURTASUNA,16001,GIZARTE SEGURANTZA,510,1,1,9619833
510,HERRITARREN SEGURTASUN,1321,HERRITARREN SEGURTASUNA,16004,ELKARKIDETZAKO KUOTAK,510,1,1,521978
510,HERRITARREN SEGURTASUN,1321,HERRITARREN SEGURTASUNA,20301,GARRAIO MATERIALEN ERRENTAMENDUA,510,1,2,743247
510,HERRITARREN SEGURTASUN,1321,HERRITARREN SEGURTASUNA,22105,JANTZIEN HORNIDURA,510,1,2,541000
510,HERRITARREN SEGURTASUN,1321,HERRITARREN SEGURTASUNA,22106,ELIKAGAIEN HORNIDURA,510,1,2,5000
510,HERRITARREN SEGURTASUN,1321,HERRITARREN SEGURTASUNA,22114,MATERIAL TEKNIKO ETA BEREZIAREN HORNIDURA,510,1,2,121300
510,HERRITARREN SEGURTASUN,1321,HERRITARREN SEGURTASUNA,22199,BESTELAKO HORNIDURAK,510,1,2,4500
510,HERRITARREN SEGURTASUN,1321,HERRITARREN SEGURTASUNA,22717,BIDAI AGENTZIETAKO ZERBITZUAK,510,1,2,4500
510,HERRITARREN SEGURTASUN,1321,HERRITARREN SEGURTASUNA,22719,ANIMALIEN KONTROL ETA ZAINTZARAKO ZERBITZUA,510,1,2,500
510,HERRITARREN SEGURTASUN,1321,HERRITARREN SEGURTASUNA,22720,ITZULPEN ETA INTERPRETARITZA ZERBITZUAK,510,1,2,10000
510,HERRITARREN SEGURTASUN,1321,HERRITARREN SEGURTASUNA,22721,GARBIKETA ZERBITZUAK,510,1,2,8000
510,HERRITARREN SEGURTASUN,1321,HERRITARREN SEGURTASUNA,22724,TXAKUR TREBATUEN ZERBITZUA,510,1,2,138524
510,HERRITARREN SEGURTASUN,1321,HERRITARREN SEGURTASUNA,23001,"BIDAI SARIAK, PERTSONALAREN GARRAIOA ETA LOKOMOZIOA",510,1,2,2000
510,HERRITARREN SEGURTASUN,1321,HERRITARREN SEGURTASUNA,60101,ERABILERA OROKORRERAKO AZPIEGITURA ETA URBANIZAZIOA,510,1,6,30000
510,HERRITARREN SEGURTASUN,1321,HERRITARREN SEGURTASUNA,62401,ZERBITZU PUBLIKORAKO GARRAIO MATERIALA,510,1,6,400000
510,HERRITARREN SEGURTASUN,1321,HERRITARREN SEGURTASUNA,62601,ZERBITZU PUBLIKORAKO INFORMAZIOA PROZESATZEKO EKIPOAK,510,1,6,111130
510,HERRITARREN SEGURTASUN,1321,HERRITARREN SEGURTASUNA,62901,ZERBITZU PUBLIKORAKO BESTE INBERTSIO BATZUK,510,1,6,119780
510,HERRITARREN SEGURTASUN,1321,HERRITARREN SEGURTASUNA,64401,APLIKAZIO INFORMATIKOAK,510,1,6,15000
510,HERRITARREN SEGURTASUN,1331,ZIRKULAZIOAREN KONTROLA ETA BIDE SEGURTASUNA,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,510,1,1,995129
510,HERRITARREN SEGURTASUN,1331,ZIRKULAZIOAREN KONTROLA ETA BIDE SEGURTASUNA,12101,LANTOKI OSAGARRIA,510,1,1,323569
510,HERRITARREN SEGURTASUN,1331,ZIRKULAZIOAREN KONTROLA ETA BIDE SEGURTASUNA,12102,OSAGARRI BEREZIA,510,1,1,1619700
510,HERRITARREN SEGURTASUN,1331,ZIRKULAZIOAREN KONTROLA ETA BIDE SEGURTASUNA,12103,PRODUKTIBITATE OSAGARRIA,510,1,1,144042
510,HERRITARREN SEGURTASUN,1331,ZIRKULAZIOAREN KONTROLA ETA BIDE SEGURTASUNA,12104,HABOROKINAK,510,1,1,33056
510,HERRITARREN SEGURTASUN,1331,ZIRKULAZIOAREN KONTROLA ETA BIDE SEGURTASUNA,16001,GIZARTE SEGURANTZA,510,1,1,1008170
510,HERRITARREN SEGURTASUN,1331,ZIRKULAZIOAREN KONTROLA ETA BIDE SEGURTASUNA,16004,ELKARKIDETZAKO KUOTAK,510,1,1,59488
510,HERRITARREN SEGURTASUN,1331,ZIRKULAZIOAREN KONTROLA ETA BIDE SEGURTASUNA,21001,AZPIEGITUREN ETA ONDASUN NATURALEN IRAUNARAZPENA,510,1,2,2000
510,HERRITARREN SEGURTASUN,1331,ZIRKULAZIOAREN KONTROLA ETA BIDE SEGURTASUNA,21501,INFORMAZIO PROZESUETARAKO EKIPAMENDUEN KONTSERBAZIOA,510,1,2,21780
510,HERRITARREN SEGURTASUN,1331,ZIRKULAZIOAREN KONTROLA ETA BIDE SEGURTASUNA,21901,BESTELAKO IBILGETU MATERIALAREN IRAUNARAZPENA,510,1,2,6000
510,HERRITARREN SEGURTASUN,1331,ZIRKULAZIOAREN KONTROLA ETA BIDE SEGURTASUNA,22711,BIDE PUBLIKOTIK IBILGAILUAK KENTZEA,510,1,2,1793972
510,HERRITARREN SEGURTASUN,1331,ZIRKULAZIOAREN KONTROLA ETA BIDE SEGURTASUNA,64401,APLIKAZIO INFORMATIKOAK,510,1,6,20000
510,HERRITARREN SEGURTASUN,1351,BABES ZIBILA,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,510,1,1,573059
510,HERRITARREN SEGURTASUN,1351,BABES ZIBILA,12101,LANTOKI OSAGARRIA,510,1,1,222293
510,HERRITARREN SEGURTASUN,1351,BABES ZIBILA,12102,OSAGARRI BEREZIA,510,1,1,794747
510,HERRITARREN SEGURTASUN,1351,BABES ZIBILA,12103,PRODUKTIBITATE OSAGARRIA,510,1,1,79146
510,HERRITARREN SEGURTASUN,1351,BABES ZIBILA,12104,HABOROKINAK,510,1,1,25365
510,HERRITARREN SEGURTASUN,1351,BABES ZIBILA,16001,GIZARTE SEGURANTZA,510,1,1,468222
510,HERRITARREN SEGURTASUN,1351,BABES ZIBILA,16004,ELKARKIDETZAKO KUOTAK,510,1,1,28884
510,HERRITARREN SEGURTASUN,1351,BABES ZIBILA,62201,ZERBITZU PUBLIKORAKO ERAIKINAK ETA BESTE ERAIKUNTZA BATZUK,510,1,6,25000
510,HERRITARREN SEGURTASUN,1361,PREBENTZIO ETA SU-ITZALTZE ZERBITZUA ETA SOROSPENA,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,510,1,1,2390249
510,HERRITARREN SEGURTASUN,1361,PREBENTZIO ETA SU-ITZALTZE ZERBITZUA ETA SOROSPENA,12101,LANTOKI OSAGARRIA,510,1,1,940228
510,HERRITARREN SEGURTASUN,1361,PREBENTZIO ETA SU-ITZALTZE ZERBITZUA ETA SOROSPENA,12102,OSAGARRI BEREZIA,510,1,1,4591041
510,HERRITARREN SEGURTASUN,1361,PREBENTZIO ETA SU-ITZALTZE ZERBITZUA ETA SOROSPENA,12103,PRODUKTIBITATE OSAGARRIA,510,1,1,335310
510,HERRITARREN SEGURTASUN,1361,PREBENTZIO ETA SU-ITZALTZE ZERBITZUA ETA SOROSPENA,12104,HABOROKINAK,510,1,1,9633
510,HERRITARREN SEGURTASUN,1361,PREBENTZIO ETA SU-ITZALTZE ZERBITZUA ETA SOROSPENA,16001,GIZARTE SEGURANTZA,510,1,1,2974477
510,HERRITARREN SEGURTASUN,1361,PREBENTZIO ETA SU-ITZALTZE ZERBITZUA ETA SOROSPENA,16004,ELKARKIDETZAKO KUOTAK,510,1,1,111120
510,HERRITARREN SEGURTASUN,1361,PREBENTZIO ETA SU-ITZALTZE ZERBITZUA ETA SOROSPENA,21301,GARRAIO MATERIALEN IRAUNARAZPENA,510,1,2,21000
510,HERRITARREN SEGURTASUN,1361,PREBENTZIO ETA SU-ITZALTZE ZERBITZUA ETA SOROSPENA,21901,BESTELAKO IBILGETU MATERIALAREN IRAUNARAZPENA,510,1,2,248451
510,HERRITARREN SEGURTASUN,1361,PREBENTZIO ETA SU-ITZALTZE ZERBITZUA ETA SOROSPENA,22105,JANTZIEN HORNIDURA,510,1,2,50000
510,HERRITARREN SEGURTASUN,1361,PREBENTZIO ETA SU-ITZALTZE ZERBITZUA ETA SOROSPENA,22110,ETXERAKO TRESNEN HORNIDURA,510,1,2,600
510,HERRITARREN SEGURTASUN,1361,PREBENTZIO ETA SU-ITZALTZE ZERBITZUA ETA SOROSPENA,22114,MATERIAL TEKNIKO ETA BEREZIAREN HORNIDURA,510,1,2,80000
